Origin,Destination,Distance (km),Travel Time (hours),Bus Number,Departure Time,Intermediate Stops
Reading,Newcastle,454,1.1,GNS346,09:03,"Leeds, Plymouth, Cambridge, Woking"
Reading,Southampton,88,2.4,REC272,04:39,"Plymouth, Leeds, Swansea, Colchester, Brighton"
Reading,Portsmouth,196,5.3,KTI278,01:11,"Luton, Derry, Bedford, Edinburgh, Swansea"
Reading,Nottingham,394,5.4,HHM185,02:08,"Chelmsford, Colchester, Bedford, Stoke-on-Trent, Southampton"
Reading,Brighton,220,4.1,ISQ210,11:10,"Liverpool, Inverness, Bournemouth"
Reading,Leicester,193,5.3,GZV765,02:28,"Portsmouth, Oxford, Dundee, Stoke-on-Trent"
Reading,Oxford,362,4.7,VOP243,03:52,"Sheffield, Peterborough"
Reading,Cambridge,410,4.6,VOD370,11:33,"Derry, Dundee, Oxford, Huddersfield"
Reading,York,385,1.2,KHZ634,02:40,
Reading,Aberdeen,308,2.3,ADF462,04:22,Nottingham
Reading,Dundee,358,1.1,XND124,12:38,"Liverpool, Newport, Rotherham, Oxford, Warrington"
Reading,Inverness,437,5.4,RRV563,00:48,Brighton
Reading,Exeter,492,2.1,TAG800,17:31,
Reading,Plymouth,251,2.9,PHU958,06:03,
Reading,Swansea,342,2.3,DKY421,05:27,
Reading,Newport,346,4.3,UHA926,18:16,"Chelmsford, Leeds, Nottingham, Brighton, Belfast"
Reading,Coventry,452,1.9,YFP302,14:15,"Oxford, Cardiff, Coventry, Edinburgh"
Reading,Stoke-on-Trent,352,5.5,JBA810,22:29,"Dundee, Belfast, Wolverhampton, Slough, Edinburgh"
Reading,Wolverhampton,172,5.3,OHJ982,12:51,"Coventry, Stoke-on-Trent, Cambridge, Rotherham, Middlesbrough"
Reading,Derby,313,4.7,QPW201,23:01,"Reading, Stoke-on-Trent"
Reading,Norwich,256,5.7,FUI283,02:31,
Reading,Blackpool,423,4.3,UBH385,11:36,Edinburgh
Reading,Middlesbrough,372,4.3,IOA243,17:17,"Nottingham, Sheffield, Wolverhampton, Basildon, Aberdeen"
Reading,Bournemouth,320,2.4,KCZ447,05:42,
Reading,Luton,383,2.1,YWI433,10:37,
Reading,Warrington,303,5.5,VZD377,11:18,"Bournemouth, Leeds"
Reading,Peterborough,410,2.3,UNO942,22:18,"Sheffield, Derry, Basildon, Colchester, Chelmsford"
Reading,Huddersfield,299,1.0,NJZ582,17:11,"Slough, Southampton"
Reading,Slough,153,1.9,KVF120,06:21,"Wolverhampton, Bournemouth, Cardiff"
Reading,Basildon,486,4.9,AMW199,15:45,Liverpool
Reading,Chelmsford,279,1.9,ETI641,04:01,"London, Woking, Reading, Portsmouth"
Reading,Colchester,88,3.7,LCS285,02:12,"Glasgow, Derry, Southampton, Woking, Bournemouth"
Reading,Derry,284,0.6,OWE560,14:24,
Reading,Woking,213,1.9,BLM550,19:48,"Leicester, Nottingham, Basildon, Slough, Norwich"
Reading,Rotherham,342,4.8,LOQ146,01:35,"Slough, Exeter"
Reading,Bedford,56,2.2,JQR490,08:40,Nottingham
Warrington,London,68,1.9,ZRT377,17:31,"Rotherham, Newport, Middlesbrough, Swansea, Cambridge"
Warrington,Manchester,427,1.9,RUB962,07:48,Wolverhampton
Warrington,Birmingham,165,1.0,TNZ760,22:16,"Inverness, Rotherham, Manchester, Leicester"
Warrington,Liverpool,326,2.1,QUQ220,01:23,"Newport, Nottingham"
Warrington,Leeds,57,5.3,ZJA976,17:52,"Cardiff, Nottingham, Bedford, Swansea, Portsmouth"
Warrington,Sheffield,91,5.6,UPP271,17:55,"Newport, Birmingham"
Warrington,Bristol,468,4.4,OMY272,12:30,"Blackpool, Brighton, Derry, Dundee"
Warrington,Glasgow,372,3.6,ALC664,23:11,
Warrington,Edinburgh,464,2.1,JGN414,01:27,Bristol
Warrington,Cardiff,478,1.6,AEI357,11:16,"Leicester, Swansea, Manchester, Huddersfield"
Warrington,Belfast,260,5.7,TRW485,22:23,"Norwich, Nottingham"
Warrington,Newcastle,114,3.7,ADK170,20:20,"Plymouth, Derry"
Warrington,Southampton,72,5.2,JZJ344,11:18,
Warrington,Portsmouth,349,2.1,PEF833,23:30,
Warrington,Nottingham,461,1.3,ANL945,02:10,"Derby, Brighton, York"
Warrington,Brighton,237,1.4,DEV227,13:57,"Sheffield, Newcastle, Middlesbrough, Portsmouth"
Warrington,Leicester,252,4.0,KZA547,18:45,"Portsmouth, Plymouth, Bournemouth, Cambridge, Warrington"
Warrington,Oxford,441,2.5,BBB315,17:20,"Southampton, Stoke-on-Trent, Warrington"
Warrington,Cambridge,433,5.2,SRM139,03:02,"Liverpool, Norwich"
Warrington,York,111,2.2,COX255,02:06,Exeter
Warrington,Aberdeen,62,2.6,BBT626,13:57,"Bedford, Liverpool, Leicester, Colchester, Glasgow"
Warrington,Dundee,441,2.9,SUS999,01:51,"Sheffield, Exeter, Aberdeen, Glasgow"
Warrington,Inverness,243,0.9,QKI476,07:24,"Reading, Slough, Nottingham"
Warrington,Exeter,404,5.7,XZB412,22:06,"Bristol, York"
Warrington,Plymouth,69,5.6,RHV455,22:00,"Birmingham, London"
Warrington,Swansea,152,3.8,EBU125,11:27,"Belfast, Cambridge, Chelmsford, Derry, Rotherham"
Warrington,Newport,288,1.0,QUA770,15:54,Birmingham
Warrington,Coventry,446,1.3,DJE848,02:47,
Warrington,Stoke-on-Trent,414,1.6,RYD588,22:01,Glasgow
Warrington,Wolverhampton,118,3.5,OBY321,17:31,"Edinburgh, Glasgow, Newcastle"
Warrington,Derby,432,2.9,TRX929,13:51,
Warrington,Norwich,326,5.8,CWG290,11:36,"Slough, Peterborough, Cambridge"
Warrington,Blackpool,388,3.1,BQX478,21:30,"Reading, Stoke-on-Trent"
Warrington,Middlesbrough,195,2.4,FIQ322,10:18,"Exeter, Bournemouth, Coventry"
Warrington,Bournemouth,255,5.4,QXC811,22:11,
Warrington,Luton,372,2.2,HNE306,19:02,Dundee
Warrington,Reading,386,1.9,ZPV523,04:30,"Portsmouth, Bristol"
Warrington,Peterborough,130,5.8,OVC828,09:25,"Luton, Peterborough"
Warrington,Huddersfield,203,5.5,SKY537,11:55,"Warrington, Leicester"
Warrington,Slough,289,5.4,FUU670,06:26,"Plymouth, Brighton, Colchester, Chelmsford"
Warrington,Basildon,301,5.0,NYA998,11:44,"Bristol, Brighton, Blackpool, Bournemouth"
Warrington,Chelmsford,102,4.7,JDZ528,14:29,
Warrington,Colchester,252,1.8,PHC139,17:48,
Warrington,Derry,315,2.6,CFP348,00:49,"Newcastle, Cardiff, Manchester"
Warrington,Woking,466,2.7,DEE955,19:13,
Warrington,Rotherham,81,3.1,KYF850,21:40,
Warrington,Bedford,305,4.1,IOO396,19:34,"Peterborough, Huddersfield, Belfast, Blackpool, Derry"
Peterborough,London,95,5.1,AHX612,19:07,"Chelmsford, Manchester, Wolverhampton, Birmingham, Liverpool"
Peterborough,Manchester,250,5.8,TUM680,12:25,"Manchester, Chelmsford, Sheffield, Woking"
Peterborough,Birmingham,443,5.5,LMX909,00:23,"London, Liverpool, Slough"
Peterborough,Liverpool,99,1.9,SZX836,08:23,Nottingham
Peterborough,Leeds,271,4.1,ZSW398,18:28,
Peterborough,Sheffield,100,1.7,HPT170,20:50,"Manchester, Woking, Middlesbrough, Edinburgh"
Peterborough,Bristol,75,3.5,MUX833,09:45,"Birmingham, Reading, Newport, Norwich, Leeds"
Peterborough,Glasgow,210,5.8,MPU139,02:06,Brighton
Peterborough,Edinburgh,188,5.8,JFQ719,08:36,
Peterborough,Cardiff,330,0.7,WDT769,03:30,"Reading, Southampton, London, Nottingham"
Peterborough,Belfast,193,2.0,QVC556,06:31,"Peterborough, Bedford, Reading"
Peterborough,Newcastle,180,4.9,DOS547,22:57,"Rotherham, Leicester, Warrington"
Peterborough,Southampton,103,2.6,XIK797,17:04,"London, Inverness"
Peterborough,Portsmouth,444,5.3,OJR193,00:30,
Peterborough,Nottingham,175,5.5,SXA212,23:29,"Middlesbrough, Wolverhampton, Slough"
Peterborough,Brighton,127,5.3,SHX106,04:29,"Newport, Dundee, Nottingham, Reading, Inverness"
Peterborough,Leicester,222,2.4,XJI316,19:25,"Wolverhampton, Brighton, Sheffield"
Peterborough,Oxford,74,3.6,OIL414,04:34,"Oxford, Middlesbrough, Peterborough"
Peterborough,Cambridge,200,2.3,AHK362,10:26,
Peterborough,York,254,5.1,ZIZ525,01:42,"Rotherham, Plymouth"
Peterborough,Aberdeen,314,1.0,GAY733,09:30,"Portsmouth, Newcastle"
Peterborough,Dundee,365,3.0,HTQ931,19:02,"Newport, Blackpool, York, Cambridge, Brighton"
Peterborough,Inverness,76,1.4,URI511,18:59,"Bristol, Wolverhampton, Portsmouth, Southampton"
Peterborough,Exeter,182,5.5,QGH725,02:39,"Colchester, Plymouth, York, Nottingham"
Peterborough,Plymouth,413,2.8,RTQ118,01:47,"Manchester, Woking, Sheffield"
Peterborough,Swansea,477,0.7,VRI875,07:39,York
Peterborough,Newport,467,3.4,SEW123,01:00,"Slough, Sheffield, York"
Peterborough,Coventry,284,1.8,LLO614,09:07,"Nottingham, Colchester, Huddersfield, Newcastle"
Peterborough,Stoke-on-Trent,295,5.3,BLB881,09:05,"London, Huddersfield, Oxford, Glasgow, Plymouth"
Peterborough,Wolverhampton,333,3.6,XZE951,19:02,"Oxford, Rotherham"
Peterborough,Derby,273,2.7,KYB411,20:43,"Liverpool, Warrington"
Peterborough,Norwich,354,1.4,JAP462,05:08,"Southampton, Cambridge, Leeds, Derry"
Peterborough,Blackpool,327,4.2,GOD595,17:39,
Peterborough,Middlesbrough,317,3.6,OIJ378,12:04,Norwich
Peterborough,Bournemouth,393,3.2,NWT480,06:32,"Chelmsford, Reading, Sheffield"
Peterborough,Luton,362,2.4,FFN530,08:12,"Brighton, Derry"
Peterborough,Reading,81,1.3,AIP240,03:06,Sheffield
Peterborough,Warrington,223,4.0,RZW341,21:18,"Colchester, Bournemouth, Huddersfield, Leeds"
Peterborough,Huddersfield,115,2.6,VFV562,23:38,
Peterborough,Slough,422,4.6,WCW140,08:21,
Peterborough,Basildon,99,5.5,UND565,12:59,"Nottingham, Sheffield, Manchester"
Peterborough,Chelmsford,340,2.8,EAD177,07:37,"Aberdeen, Stoke-on-Trent"
Peterborough,Colchester,59,5.5,TSB984,07:12,"Wolverhampton, Chelmsford, Sheffield, Leicester, Derby"
Peterborough,Derry,345,1.6,CFG153,23:25,"Norwich, Glasgow, Chelmsford, Nottingham, Stoke-on-Trent"
Peterborough,Woking,429,1.1,WTL617,00:09,
Peterborough,Rotherham,369,4.1,WLE339,02:33,
Peterborough,Bedford,304,4.7,JSX220,18:38,"Birmingham, Rotherham, Portsmouth"
Huddersfield,London,101,2.1,UVB338,18:11,Slough
Huddersfield,Manchester,484,2.9,UQU537,05:01,"Peterborough, Woking, Leeds"
Huddersfield,Birmingham,234,1.7,ODW688,09:51,"Portsmouth, Birmingham, Newcastle, Aberdeen, Colchester"
Huddersfield,Liverpool,224,4.1,SDJ813,19:25,"Leicester, Bristol, Middlesbrough, Brighton"
Huddersfield,Leeds,86,2.4,HKT256,05:00,
Huddersfield,Sheffield,83,4.4,XHX217,16:19,"Portsmouth, Blackpool"
Huddersfield,Bristol,301,5.4,RJR602,09:46,
Huddersfield,Glasgow,489,5.1,SVJ269,02:55,"Chelmsford, Reading, Bristol, Oxford"
Huddersfield,Edinburgh,288,5.1,OPO975,06:30,"Exeter, Plymouth, Leeds, Newport"
Huddersfield,Cardiff,228,3.4,XEF228,16:09,"Derry, Brighton"
Huddersfield,Belfast,403,5.4,ZKO304,14:26,
Huddersfield,Newcastle,305,3.4,FAM444,17:29,Nottingham
Huddersfield,Southampton,227,5.7,QUS239,00:07,"Derby, Middlesbrough"
Huddersfield,Portsmouth,248,4.2,TPD924,23:16,Birmingham
Huddersfield,Nottingham,143,4.0,UEU227,23:25,"Stoke-on-Trent, Newcastle, Luton, Colchester, London"
Huddersfield,Brighton,412,3.9,DAU767,01:24,Aberdeen
Huddersfield,Leicester,206,3.2,CDZ342,07:39,"Aberdeen, York, Portsmouth, Norwich, Slough"
Huddersfield,Oxford,405,5.7,JGL546,19:37,Bristol
Huddersfield,Cambridge,133,2.2,JYX286,10:46,"Inverness, Cambridge, Warrington, Derry"
Huddersfield,York,310,0.8,WPS788,12:05,"Stoke-on-Trent, Coventry"
Huddersfield,Aberdeen,212,2.9,HPJ807,01:44,"Stoke-on-Trent, Norwich, Wolverhampton"
Huddersfield,Dundee,486,2.8,CFP988,10:49,"Belfast, Edinburgh"
Huddersfield,Inverness,359,5.2,KTD353,05:29,
Huddersfield,Exeter,297,5.0,FAS493,15:07,"Derby, Basildon, Brighton"
Huddersfield,Plymouth,149,1.5,TSS532,18:24,"Plymouth, Luton, Sheffield"
Huddersfield,Swansea,238,1.8,KDT551,06:01,"Southampton, Basildon, Stoke-on-Trent, Norwich, Brighton"
Huddersfield,Newport,466,4.5,UXN437,20:01,"Luton, Bristol, Newcastle, Woking"
Huddersfield,Coventry,495,3.3,BTE420,12:50,Swansea
Huddersfield,Stoke-on-Trent,322,5.3,FRJ632,06:11,
Huddersfield,Wolverhampton,96,2.8,QAN394,00:29,"Leicester, Peterborough, Reading, Middlesbrough"
Huddersfield,Derby,68,4.2,FNV479,13:41,"Newport, Swansea, Chelmsford, Liverpool, Sheffield"
Huddersfield,Norwich,152,1.7,QFM736,09:38,"Newcastle, Inverness, Manchester, Newport"
Huddersfield,Blackpool,287,5.3,AMJ862,13:21,"Woking, Derby, Huddersfield, Plymouth, Aberdeen"
Huddersfield,Middlesbrough,219,1.5,HQL434,14:05,"Derry, Swansea, Wolverhampton"
Huddersfield,Bournemouth,149,1.5,WMW950,12:19,"Oxford, Derby, Glasgow, Chelmsford, Newcastle"
Huddersfield,Luton,120,4.9,JOY834,01:59,"Chelmsford, Cardiff, Norwich, Middlesbrough, Portsmouth"
Huddersfield,Reading,281,1.2,EAU210,23:40,"Edinburgh, Birmingham, Bristol, Leeds, Nottingham"
Huddersfield,Warrington,346,3.2,UXS579,04:36,"Exeter, Leeds, Bournemouth, Chelmsford"
Huddersfield,Peterborough,227,2.8,CJM102,15:56,"Bristol, Southampton"
Huddersfield,Slough,185,2.0,MCW212,03:39,Sheffield
Huddersfield,Basildon,150,4.2,YZC555,06:12,Stoke-on-Trent
Huddersfield,Chelmsford,351,3.5,VXK922,19:08,"Chelmsford, Nottingham, Cambridge, Leicester"
Huddersfield,Colchester,139,1.6,VLD509,19:11,"Newcastle, Chelmsford, Southampton, Manchester"
Huddersfield,Derry,388,1.4,ZNR194,00:56,"Warrington, Dundee, Exeter, Colchester, Nottingham"
Huddersfield,Woking,61,2.0,LXW303,04:30,
Huddersfield,Rotherham,462,3.6,TEX152,05:12,Oxford
Huddersfield,Bedford,215,3.0,IFL787,12:10,Exeter
Slough,London,399,2.2,YDY324,06:16,Huddersfield
Slough,Manchester,207,2.9,DRM321,07:54,"Cardiff, Oxford, Swansea"
Slough,Birmingham,397,1.3,SAY632,04:56,"Oxford, Swansea, Brighton, Dundee"
Slough,Liverpool,96,4.6,DCV997,10:06,"Exeter, Bedford, Edinburgh"
Slough,Leeds,231,4.5,SQK388,23:59,"Stoke-on-Trent, Southampton, Wolverhampton, Slough"
Slough,Sheffield,106,3.6,JQY639,14:49,"Wolverhampton, Brighton, Rotherham, Luton"
Slough,Bristol,415,1.6,KMZ394,10:30,"Brighton, York"
Slough,Glasgow,51,5.9,OCN968,23:29,
Slough,Edinburgh,214,2.0,HKL619,12:14,"Middlesbrough, Bristol, York"
Slough,Cardiff,77,2.8,LHI421,09:12,"Exeter, Edinburgh"
Slough,Belfast,443,2.8,GGU271,21:42,Bristol
Slough,Newcastle,96,0.9,NSQ502,23:01,"Birmingham, Aberdeen"
Slough,Southampton,338,3.3,OWU592,22:53,"Bristol, Derby, Nottingham, Oxford, Stoke-on-Trent"
Slough,Portsmouth,392,2.4,DNY555,19:35,"Coventry, Warrington, Leeds, Inverness"
Slough,Nottingham,208,3.1,IDP343,14:51,
Slough,Brighton,453,1.5,NTK110,17:28,"Dundee, Derry"
Slough,Leicester,248,1.7,OMH461,15:10,"Coventry, Cambridge, Nottingham, Bristol, Aberdeen"
Slough,Oxford,168,2.9,OSR368,17:15,Coventry
Slough,Cambridge,326,0.8,PIC200,08:37,
Slough,York,106,5.9,JAA245,20:45,"Southampton, Cambridge"
Slough,Aberdeen,129,5.8,APW264,08:58,"Bournemouth, Swansea"
Slough,Dundee,499,5.4,BRT203,05:58,"Stoke-on-Trent, Leicester, Middlesbrough, Slough, Swansea"
Slough,Inverness,365,2.7,NJE536,16:11,Huddersfield
Slough,Exeter,99,1.5,GHN603,15:41,Norwich
Slough,Plymouth,192,1.1,YHG339,05:26,York
Slough,Swansea,462,4.2,CAD860,15:49,"Cambridge, Norwich"
Slough,Newport,265,2.0,UAX237,16:31,"Dundee, Glasgow, Basildon"
Slough,Coventry,480,3.1,IPS308,04:45,"Coventry, Warrington, Luton"
Slough,Stoke-on-Trent,57,0.8,JAY849,13:23,
Slough,Wolverhampton,64,3.1,YNI647,12:12,Luton
Slough,Derby,482,5.4,QLQ315,15:16,"Colchester, Warrington, York, Exeter"
Slough,Norwich,268,1.7,ALR321,00:24,Glasgow
Slough,Blackpool,217,2.4,JLT751,04:06,"Aberdeen, Norwich"
Slough,Middlesbrough,482,4.6,ETO453,20:08,
Slough,Bournemouth,474,5.1,GSD470,13:36,"Bristol, Middlesbrough, Peterborough, Leeds"
Slough,Luton,360,5.6,XKJ709,14:04,"Wolverhampton, Manchester, Cambridge"
Slough,Reading,194,3.6,YEW277,22:04,London
Slough,Warrington,50,4.2,AHD765,21:35,"Swansea, Glasgow"
Slough,Peterborough,401,3.3,RVD343,13:36,"Belfast, Norwich, Newcastle, Slough"
Slough,Huddersfield,463,3.4,SFF456,12:20,Inverness
Slough,Basildon,153,4.2,WDI237,08:02,
Slough,Chelmsford,482,1.9,OPP265,21:10,"Colchester, Glasgow, Warrington, Birmingham, Leeds"
Slough,Colchester,411,2.0,JTU718,13:10,"Coventry, Middlesbrough, Liverpool, Huddersfield, Colchester"
Slough,Derry,133,0.7,VGX657,11:48,"Cambridge, Bristol, Portsmouth, Wolverhampton, Plymouth"
Slough,Woking,333,1.1,FMD276,21:26,"Blackpool, Liverpool"
Slough,Rotherham,197,2.2,RJW385,02:35,Plymouth
Slough,Bedford,124,5.2,ENY167,00:18,
Basildon,London,438,3.2,AXZ300,04:02,
Basildon,Manchester,155,1.0,EUB468,22:36,"Reading, Manchester, Brighton, Peterborough, Stoke-on-Trent"
Basildon,Birmingham,52,1.4,CCG861,10:26,
Basildon,Liverpool,494,1.5,HNS663,08:12,Rotherham
Basildon,Leeds,139,1.5,EJF485,13:52,"Wolverhampton, Southampton, Leicester, Cardiff, Aberdeen"
Basildon,Sheffield,446,1.0,GIN665,14:14,
Basildon,Bristol,470,5.6,IHO918,13:22,
Basildon,Glasgow,228,4.9,YIB948,16:22,"York, Edinburgh"
Basildon,Edinburgh,60,0.9,TNB946,09:57,
Basildon,Cardiff,282,5.4,UGB684,16:35,"Newport, Belfast, Luton, Edinburgh"
Basildon,Belfast,99,4.3,RRA346,04:36,
Basildon,Newcastle,90,3.7,GWY967,03:49,Coventry
Basildon,Southampton,422,2.8,LLU638,05:28,"Oxford, Birmingham, Woking, Huddersfield, London"
Basildon,Portsmouth,486,4.4,XQA359,00:41,"Stoke-on-Trent, Nottingham"
Basildon,Nottingham,204,1.2,XYQ358,02:08,"Leicester, York, Middlesbrough, London, Rotherham"
Basildon,Brighton,401,2.2,NVG305,22:04,"Oxford, Slough, Stoke-on-Trent, Newcastle, Norwich"
Basildon,Leicester,296,0.8,WQX103,20:00,
Basildon,Oxford,119,5.3,ESK723,21:03,"Leeds, Slough"
Basildon,Cambridge,412,1.7,KZC705,21:25,"Rotherham, Exeter, Aberdeen, York, Reading"
Basildon,York,251,4.7,TSD179,02:29,"Bristol, Dundee, Oxford"
Basildon,Aberdeen,206,3.2,SVM533,06:05,"Basildon, Newport, Southampton, Stoke-on-Trent"
Basildon,Dundee,130,3.7,JHK454,05:33,Sheffield
Basildon,Inverness,52,3.5,RTJ684,00:29,
Basildon,Exeter,236,5.1,WQC393,06:57,
Basildon,Plymouth,357,4.4,TXX192,17:54,
Basildon,Swansea,468,2.1,UIL566,13:12,"Reading, Middlesbrough"
Basildon,Newport,237,5.0,TDS988,11:44,"Luton, Glasgow, Edinburgh, Exeter"
Basildon,Coventry,177,4.2,HBB402,02:42,"Bournemouth, Brighton, Rotherham"
Basildon,Stoke-on-Trent,286,3.3,SIC948,22:50,"Edinburgh, Norwich, Newcastle, Exeter, Chelmsford"
Basildon,Wolverhampton,491,4.4,XTP930,08:30,
Basildon,Derby,275,2.7,CDY240,10:47,
Basildon,Norwich,470,5.6,RTL816,12:58,"Blackpool, Colchester, Leeds, Wolverhampton, Swansea"
Basildon,Blackpool,89,1.3,ZZL995,05:00,"Norwich, Stoke-on-Trent"
Basildon,Middlesbrough,151,3.3,ASA787,00:45,
Basildon,Bournemouth,95,0.9,LCY258,13:33,"Rotherham, Glasgow"
Basildon,Luton,113,3.0,YDE919,19:00,"London, Leicester, Belfast"
Basildon,Reading,154,4.4,UFN561,13:24,"Blackpool, Newport"
Basildon,Warrington,245,2.8,ZAO100,18:37,"Bournemouth, Glasgow, Brighton, Edinburgh"
Basildon,Peterborough,467,4.5,PDG432,10:43,Bournemouth
Basildon,Huddersfield,199,4.7,HDM657,07:26,"Rotherham, Basildon"
Basildon,Slough,489,3.6,QLK776,10:10,Belfast
Basildon,Chelmsford,392,3.0,QXO102,07:41,
Basildon,Colchester,219,3.8,CZW295,04:01,
Basildon,Derry,170,5.7,QXJ859,23:02,"Norwich, Bedford"
Basildon,Woking,296,3.5,VQU372,18:36,Plymouth
Basildon,Rotherham,225,4.7,UWP648,23:28,"Leicester, London, Coventry, Colchester, Peterborough"
Basildon,Bedford,215,5.9,UNC154,11:15,
Chelmsford,London,233,3.9,JSQ526,02:01,"Sheffield, Norwich"
Chelmsford,Manchester,379,4.8,EHD676,15:23,"Leeds, Swansea, Liverpool, Basildon"
Chelmsford,Birmingham,271,4.9,KTZ757,18:38,"Inverness, Aberdeen, Bristol"
Chelmsford,Liverpool,154,4.3,EXS359,19:02,"Cardiff, Norwich"
Chelmsford,Leeds,191,1.5,AEE776,15:09,Woking
Chelmsford,Sheffield,384,2.3,VAB686,18:15,
Chelmsford,Bristol,320,0.7,ILN912,12:32,"Aberdeen, Swansea, Plymouth"
Chelmsford,Glasgow,185,5.7,MTN109,04:05,"Reading, London, Newcastle"
Chelmsford,Edinburgh,275,0.7,FCU898,08:42,
Chelmsford,Cardiff,391,3.1,LIG145,09:43,"Wolverhampton, Warrington"
Chelmsford,Belfast,327,2.0,NXE450,08:32,"Derry, Rotherham"
Chelmsford,Newcastle,454,1.1,EBO660,02:57,"Leeds, Rotherham"
Chelmsford,Southampton,441,2.2,XSH939,18:12,"Derby, Woking"
Chelmsford,Portsmouth,100,2.1,XEG340,01:42,"Nottingham, Leicester, Oxford, Plymouth"
Chelmsford,Nottingham,87,0.9,XCX545,12:22,"Derry, Cambridge, Stoke-on-Trent, Glasgow"
Chelmsford,Brighton,407,2.6,IID492,17:15,
Chelmsford,Leicester,245,4.6,LNF666,06:22,"Aberdeen, Colchester, Portsmouth, Derby"
Chelmsford,Oxford,88,4.8,ZQM382,20:23,"Cardiff, Edinburgh, Exeter, London"
Chelmsford,Cambridge,284,5.1,PGG673,12:04,"Southampton, Nottingham, Rotherham, Middlesbrough, York"
Chelmsford,York,333,6.0,BYP931,19:45,"Southampton, Aberdeen, Rotherham, Derry, Cardiff"
Chelmsford,Aberdeen,287,3.3,EMS509,07:40,"Aberdeen, Sheffield"
Chelmsford,Dundee,110,1.2,THN220,15:13,"Coventry, York, Aberdeen, Slough"
Chelmsford,Inverness,183,2.9,DYN436,21:20,Chelmsford
Chelmsford,Exeter,138,1.9,KBS358,10:33,"Chelmsford, Colchester, Newcastle, York, Wolverhampton"
Chelmsford,Plymouth,67,5.3,ZUO832,11:32,"Wolverhampton, Cardiff, Inverness"
Chelmsford,Swansea,136,1.9,FJR197,16:42,"Leicester, Basildon, Glasgow"
Chelmsford,Newport,488,4.5,GTU330,14:07,"Brighton, Swansea, Leicester"
Chelmsford,Coventry,271,4.5,NKM896,00:03,"Manchester, Middlesbrough, Reading, Cambridge"
Chelmsford,Stoke-on-Trent,64,2.8,PMT178,14:39,Huddersfield
Chelmsford,Wolverhampton,254,0.8,ONV983,14:06,"Swansea, Slough, Cardiff"
Chelmsford,Derby,164,2.0,IFE537,00:14,"Luton, Huddersfield"
Chelmsford,Norwich,355,0.5,HHY628,03:43,"Basildon, York, Edinburgh"
Chelmsford,Blackpool,213,2.9,KLH701,07:35,"Stoke-on-Trent, Rotherham"
Chelmsford,Middlesbrough,270,4.3,RTM767,06:27,"Huddersfield, Middlesbrough, Wolverhampton, Warrington"
Chelmsford,Bournemouth,286,5.7,WXC724,02:21,"Slough, Norwich, Woking, Nottingham"
Chelmsford,Luton,276,5.5,QAK773,16:54,"Bedford, Portsmouth"
Chelmsford,Reading,362,0.6,OUL846,01:46,"Edinburgh, Colchester, Huddersfield, Glasgow"
Chelmsford,Warrington,409,2.7,FSC883,19:04,
Chelmsford,Peterborough,450,5.8,AEP654,07:59,"Warrington, Stoke-on-Trent, Leeds, Leicester"
Chelmsford,Huddersfield,419,1.3,KIO767,09:59,"Luton, Norwich, Glasgow"
Chelmsford,Slough,445,3.5,HNQ851,03:43,"Belfast, Dundee, Huddersfield"
Chelmsford,Basildon,191,1.4,BBN985,19:09,Cambridge
Chelmsford,Colchester,99,1.4,LDW127,05:29,"Wolverhampton, Huddersfield, Edinburgh, Cambridge, London"
Chelmsford,Derry,443,5.2,PHF441,20:23,"Woking, Birmingham, Warrington, Plymouth"
Chelmsford,Woking,309,5.0,IQK396,09:40,
Chelmsford,Rotherham,360,2.9,BUD159,22:10,"York, Derby"
Chelmsford,Bedford,244,1.6,FRB732,23:53,Sheffield
Colchester,London,228,2.3,BAV928,13:58,"Plymouth, Colchester"
Colchester,Manchester,488,4.4,JUM639,01:33,Sheffield
Colchester,Birmingham,346,5.8,YEF670,09:18,Chelmsford
Colchester,Liverpool,365,2.2,FVX629,23:42,
Colchester,Leeds,326,3.4,LJS194,07:34,"Woking, Southampton"
Colchester,Sheffield,153,0.8,HAI272,08:25,"Leicester, Middlesbrough, Leeds"
Colchester,Bristol,65,2.6,GHH145,09:00,"Stoke-on-Trent, Blackpool, York, London, Rotherham"
Colchester,Glasgow,277,6.0,ZID600,10:04,
Colchester,Edinburgh,140,1.7,FQW731,09:48,"Portsmouth, York, Edinburgh"
Colchester,Cardiff,345,1.9,BYK713,23:27,
Colchester,Belfast,84,3.6,NWY368,04:33,"Bournemouth, Colchester, Newport, Reading, Manchester"
Colchester,Newcastle,394,5.4,SOV854,17:33,
Colchester,Southampton,433,4.3,AJA876,14:20,
Colchester,Portsmouth,454,4.2,REX416,08:29,"Middlesbrough, Edinburgh, Coventry, Inverness"
Colchester,Nottingham,215,5.5,DTI322,18:47,"York, Colchester, Belfast"
Colchester,Brighton,269,4.6,NBI802,04:36,Woking
Colchester,Leicester,437,1.8,NLG975,18:49,"Woking, Aberdeen"
Colchester,Oxford,195,0.7,QBR660,06:35,
Colchester,Cambridge,153,3.7,JCK206,02:07,"Liverpool, Oxford, York"
Colchester,York,245,2.1,OLE737,12:52,"Chelmsford, Birmingham, Norwich, Leicester"
Colchester,Aberdeen,216,4.7,GRY457,20:57,"Cardiff, Chelmsford, Oxford, Wolverhampton"
Colchester,Dundee,55,5.9,GUK308,23:18,Stoke-on-Trent
